prior,row_id,sample_id,group_id,candidate_index,calibration_mode,scale_nm_per_unit,offset_nm,scale_clamped,unclamped_scale_nm_per_unit,score,roughness_error,texture_error,realness_penalty,visual_richness_bonus,duplicate_penalty,normalized_std,calibrated_std_nm,nonconstant,requested_rq,uncalibrated_rq,calibrated_rq,requested_ra,uncalibrated_ra,calibrated_ra,requested_robust_range,uncalibrated_robust_range,calibrated_robust_range,requested_mean_abs_gradient,uncalibrated_mean_abs_gradient,calibrated_mean_abs_gradient,requested_gradient_std,uncalibrated_gradient_std,calibrated_gradient_std,requested_gradient_anisotropy,uncalibrated_gradient_anisotropy,calibrated_gradient_anisotropy,requested_psd_low_power,uncalibrated_psd_low_power,calibrated_psd_low_power,requested_psd_mid_power,uncalibrated_psd_mid_power,calibrated_psd_mid_power,requested_psd_high_power,uncalibrated_psd_high_power,calibrated_psd_high_power,requested_psd_slope,uncalibrated_psd_slope,calibrated_psd_slope,requested_autocorrelation_length_px,uncalibrated_autocorrelation_length_px,calibrated_autocorrelation_length_px,requested_island_count,uncalibrated_island_count,calibrated_island_count,requested_island_mean_area_px,uncalibrated_island_mean_area_px,calibrated_island_mean_area_px,rank
v2,afmv2_06e9a8457ab9,6058,6058,20,weighted_rq_ra_range,12.995072210970466,0.0,False,12.995072210970466,0.8760913448019687,0.7006224556489652,0.2859133097406777,0.0,0.26630879319769307,0.0,0.6347352266311646,8.248430252075195,True,5.841896534,0.6347352493200503,8.24843049818842,4.556092739,0.5549788220447616,7.211989953864659,27.66728783,1.9786816853284837,25.71311107635498,1.131164074,0.15352210257310042,1.9950308328116642,1.006361246,0.12296669498410513,1.5979611014910908,0.1476658583,0.12189328747760203,0.12189328811092028,14.50712395,9.024708416024598,14.15270155369756,9.412350655,3.7709468321518806,8.874974886059686,5.901864052,1.1467367857087036,5.7734491067256055,-3.952002764,-4.09647351697256,-4.096473483236912,9.0,7.0,7.0,66.0,22.0,22.0,248.2424316,186.1818181818182,186.1818181818182,
v2,afmv2_06e9a8457ab9,6058,6058,21,weighted_rq_ra_range,13.017649024390716,0.0,False,13.017649024390716,0.7984367819909168,0.7258987079623874,0.16237845512120186,0.0,0.2868234503421607,0.0,0.6370828151702881,8.293320655822754,True,5.841896534,0.6370828295555893,8.293320464556754,4.556092739,0.563611097608217,7.336891269375872,27.66728783,1.9683937114477157,25.623857183456423,1.131164074,0.1659856023542851,2.160742260245292,1.006361246,0.13079156491899513,1.7025986443846008,0.1476658583,0.14777061019171367,0.1477706109444378,14.50712395,9.147763574890202,14.279466208369188,9.412350655,3.9988302942373317,9.111043686476425,5.901864052,1.2482550833853248,5.928435161768731,-3.952002764,-4.045591132413761,-4.045591130978842,9.0,7.0,7.0,66.0,36.0,36.0,248.2424316,113.77777777777777,113.77777777777777,
v2,afmv2_06e9a8457ab9,6058,6058,22,weighted_rq_ra_range,12.978249537526215,0.0,False,12.978249537526215,0.854307484572847,0.7104817411622765,0.24654936901810887,0.0,0.2670687590195831,0.0,0.637267529964447,8.27061653137207,True,5.841896534,0.6372675181168023,8.270616881557356,4.556092739,0.5591625514021269,7.256951132235226,27.66728783,1.9784929490089418,25.67737545967102,1.131164074,0.15651748453704317,2.0313229733320837,1.006361246,0.12362143573862454,1.6043898424425327,0.1476658583,0.16320500821248318,0.1632050085416173,14.50712395,9.020301519023894,14.145608913425255,9.412350655,3.8371989848225994,8.940235135767548,5.901864052,1.1475785862476686,5.765007143554842,-3.952002764,-4.096401767494226,-4.096401744118648,9.0,7.0,7.0,66.0,29.0,29.0,248.2424316,141.24137931034483,141.24137931034483,
v2,afmv2_06e9a8457ab9,6058,6058,23,weighted_rq_ra_range,13.059899673191468,0.0,False,13.059899673191468,0.7450338686604868,0.6636637114629018,0.17144072062498728,0.0,0.27891209651202403,0.0,0.6230233907699585,8.136622428894043,True,5.841896534,0.6230233687125329,8.136622475857125,4.556092739,0.5410630936455813,7.066229534120902,27.66728783,1.9794448828697204,25.85135111808777,1.131164074,0.16366700964994088,2.1374746701854663,1.006361246,0.1255635182060574,1.639846905766715,0.1476658583,0.14074491229659403,0.14074491279655432,14.50712395,9.091246748099907,14.229351759500624,9.412350655,3.9219463489193225,9.039554570843196,5.901864052,1.226788626447733,5.903553382094097,-3.952002764,-4.017950105744616,-4.017949995095595,9.0,7.0,7.0,66.0,31.0,31.0,248.2424316,132.1290322580645,132.1290322580645,3
v2,afmv2_06e9a8457ab9,6058,6058,24,weighted_rq_ra_range,12.94688926530526,0.0,False,12.94688926530526,0.8520052774024044,0.734419681806656,0.21643388443295197,0.0,0.2778075597530655,0.0,0.6421492099761963,8.313834190368652,True,5.841896534,0.6421492125815305,8.313834530911688,4.556092739,0.5695991014942484,7.374536300757827,27.66728783,1.9766838955879211,25.591906671524047,1.131164074,0.15961293863919768,2.0664909891702825,1.006361246,0.1293227981537504,1.674327902115721,0.1476658583,0.1605849355629811,0.16058493586436276,14.50712395,9.074712854896088,14.19534925476211,9.412350655,3.8690141970276857,8.967399132724948,5.901864052,1.187878092794521,5.816173205423369,-3.952002764,-4.066139982242209,-4.066139948698699,9.0,7.0,7.0,66.0,31.0,31.0,248.2424316,132.1290322580645,132.1290322580645,
v2,afmv2_06e9a8457ab9,6058,6058,25,weighted_rq_ra_range,13.081225213638367,0.0,False,13.081225213638367,0.9543900360287629,0.690950818614819,0.3977413448172993,0.0,0.273769292199477,0.0,0.6262679100036621,8.192351341247559,True,5.841896534,0.6262678974033797,8.192351522527,4.556092739,0.5500802897015691,7.19572425397986,27.66728783,1.9689653146266939,25.75647864341736,1.131164074,0.16361609978548974,2.1402990798513692,1.006361246,0.12622273380383278,1.6511480294782885,0.1476658583,0.23482316378459261,0.23482316397859412,14.50712395,9.072719971390244,14.21395424534146,9.412350655,3.874538041419849,8.993871072680895,5.901864052,1.1803724671651536,5.8287722219929385,-3.952002764,-4.071729204103463,-4.071729165675817,9.0,7.0,7.0,66.0,28.0,28.0,248.2424316,146.28571428571428,146.28571428571428,
v2,afmv2_06e9a8457ab9,6058,6058,26,weighted_rq_ra_range,13.074390047386824,0.0,False,13.074390047386824,0.7046380928221998,0.6486766406697958,0.1424036572427323,0.0,0.28980736820890907,0.0,0.6179504990577698,8.079326629638672,True,5.841896534,0.6179505267531495,8.079326437543465,4.556092739,0.5366677955097828,7.016604277066273,27.66728783,1.9816619700193405,25.909021768569946,1.131164074,0.16723841842549464,2.1865403730040547,1.006361246,0.12878061265624297,1.683728007949304,0.1476658583,0.15512548297496667,0.15512548342241853,14.50712395,9.105571339423257,14.245867736919957,9.412350655,3.978122387632438,9.098822041105443,5.901864052,1.2882140444213286,6.009536271653699,-3.952002764,-3.9761421088468287,-3.9761421399256225,9.0,6.0,6.0,66.0,40.0,40.0,248.2424316,102.4,102.4,1
v2,afmv2_06e9a8457ab9,6058,6058,27,weighted_rq_ra_range,13.000700454570286,0.0,False,13.000700454570286,0.8800960965934714,0.7186965759045668,0.27400462829451655,0.0,0.2890209097335434,0.0,0.637239396572113,8.284558296203613,True,5.841896534,0.6372394136059089,8.284558443343496,4.556092739,0.5613594005068566,7.298065157160879,27.66728783,1.9728550553321837,25.648497114181517,1.131164074,0.17093194641802378,2.2222349552726746,1.006361246,0.1334766854866335,1.7352903450839892,0.1476658583,0.19630053413368972,0.1963005342905729,14.50712395,9.10435812853781,14.233379616867433,9.412350655,3.9150867975974992,9.023300015900869,5.901864052,1.2443537939752791,5.931639668177983,-3.952002764,-4.001698794170386,-4.00169880636038,9.0,6.0,6.0,66.0,31.0,31.0,248.2424316,132.1290322580645,132.1290322580645,
v2,afmv2_06e9a8457ab9,6058,6058,28,weighted_rq_ra_range,13.01087675038413,0.0,False,13.01087675038413,0.9654817880934059,0.6835793677623446,0.42207711638219425,0.0,0.2787963638734713,0.0,0.6273012757301331,8.161739349365234,True,5.841896534,0.6273012527446006,8.161739225058309,4.556092739,0.5513403051485912,7.173420705343689,27.66728783,1.9818964147567748,25.78620981216431,1.131164074,0.16480552163846746,2.1442643140560596,1.006361246,0.12633148691754698,1.643683394350075,0.1476658583,0.04116436725907961,0.041164367319585525,14.50712395,9.082081885818777,14.212602961962107,9.412350655,3.8667343310506013,8.975116998268907,5.901864052,1.2197190156473943,5.891922982424217,-3.952002764,-4.054415347865977,-4.054415309604915,9.0,7.0,7.0,66.0,32.0,32.0,248.2424316,128.0,128.0,
v2,afmv2_06e9a8457ab9,6058,6058,29,weighted_rq_ra_range,12.993621254733355,0.0,False,12.993621254733355,0.8289779893120314,0.7058924154665673,0.2217141581225781,0.0,0.2714287632629925,0.0,0.6342170238494873,8.240776062011719,True,5.841896534,0.6342170292723313,8.240775630752312,4.556092739,0.5581120438622142,7.251896302991735,27.66728783,1.9778154158592223,25.698983631134034,1.131164074,0.16355739645262893,2.1252028005116754,1.006361246,0.1251247734697831,1.6258238678524808,0.1476658583,0.15465924192226174,0.15465924268889816,14.50712395,9.053654707145682,14.181457888540857,9.412350655,3.778258172767591,8.88223630050384,5.901864052,1.170431918345675,5.80706085804788,-3.952002764,-4.074517651178594,-4.07451766600207,9.0,7.0,7.0,66.0,25.0,25.0,248.2424316,163.84,163.84,
