sweep_descriptor,base_row_id,sample_id,guidance_scale,requested_raw,requested_cond,sample_index,generated_std,generated_min,generated_max,generated_height_mean,generated_height_std,generated_rq,generated_ra,generated_peak_to_valley,generated_p01,generated_p05,generated_p50,generated_p95,generated_p99,generated_robust_range,generated_skewness,generated_kurtosis,generated_mean_abs_gradient,generated_gradient_std,generated_gradient_orientation_entropy,generated_gradient_anisotropy,generated_psd_low_power,generated_psd_mid_power,generated_psd_high_power,generated_psd_slope,generated_autocorrelation_length_px,generated_island_coverage,generated_island_count,generated_island_mean_area_px,generated_height_min,generated_height_max,generated_slope_p50,generated_slope_p95,generated_slope_p99,generated_psd_peak_frequency,generated_island_mean_height
ra,afmv2_84343ccdd8fc,6058,1.0,3.292603016,0,5,0.6269967556,-0.9974634051,0.9989383817,0.1193700949,0.6269967393,0.6269967393,0.5526352394,1.996401787,-0.9773086125,-0.8973050445,0.1401050016,0.9697118521,0.9924508554,1.969759468,-0.1687335574,1.690030303,0.1606437002,0.1294128592,0.9974081635,0.1933061342,9.122834837,3.992041812,1.21349506,-4.051406753,7,0.25,33,124.1212121,-0.9974634051,0.9989383817,0.1321656665,0.4115752073,0.5580953601,0.015625,0.8897871335
ra,afmv2_84343ccdd8fc,6058,1.0,3.292603016,0,6,0.632580936,-0.9982299209,0.9999600053,0.137493867,0.6325809245,0.6325809245,0.5550482352,1.998189926,-0.9804520762,-0.9062977165,0.1958403438,0.971198833,0.9935202497,1.973972326,-0.2343616747,1.716464684,0.1550634251,0.1233974941,0.9971546073,0.1180561299,9.030880409,3.812864458,1.136590113,-4.111376381,7,0.25,21,195.047619,-0.9982299209,0.9999600053,0.1296774215,0.3974224359,0.5383208262,0.01104854346,0.9006277512
ra,afmv2_84343ccdd8fc,6058,1.0,3.292603016,0,7,0.6142871976,-0.9959437251,0.9997594953,0.1291805041,0.6142872014,0.6142872014,0.5361932363,1.99570322,-0.965485605,-0.8854417115,0.1666290686,0.9747912943,0.9956191832,1.961104788,-0.1807034599,1.748699666,0.1719648454,0.1305385335,0.9979517862,0.1495490501,9.165729148,4.039878232,1.316069551,-3.984373932,6,0.25,32,128,-0.9959437251,0.9997594953,0.1481062415,0.4222496461,0.5814356321,0.01104854346,0.8901094891
ra,afmv2_84343ccdd8fc,6058,1.0,5.596417665,1,0,0.6260656118,-0.9980522394,0.9995912313,0.09280873744,0.626065592,0.626065592,0.5478893544,1.997643471,-0.9861142683,-0.9194391578,0.1289626211,0.9661587358,0.9963433689,1.982457637,-0.1544370096,1.715613361,0.1617207834,0.1276023896,0.9977405189,0.1011727933,9.085895869,3.907373903,1.215862221,-4.057657148,7,0.25,24,170.6666667,-0.9980522394,0.9995912313,0.1331411943,0.4108293533,0.5480195146,0.04555431168,0.8715352944
ra,afmv2_84343ccdd8fc,6058,1.0,5.596417665,1,1,0.6304403543,-0.9997142553,0.9995197654,0.02215036407,0.6304403272,0.6304403272,0.5551368022,1.999234021,-0.9788152432,-0.9136751175,-0.0002500368282,0.9574683875,0.9935087776,1.972324021,0.01894183587,1.652631835,0.1672554626,0.1310807966,0.9988304561,0.08094891465,9.166450135,4.07283491,1.290620128,-4.020606911,6,0.25,24,170.6666667,-0.9997142553,0.9995197654,0.1381108255,0.4248975917,0.5719394844,0.01746928107,0.8438013335
ra,afmv2_84343ccdd8fc,6058,1.0,5.596417665,1,2,0.6341786385,-0.9986365438,0.9980697036,0.007413927309,0.6341786024,0.6341786024,0.5565747624,1.996706247,-0.9826988548,-0.9270223856,-0.01234606653,0.954998824,0.9899311537,1.972630008,0.03695251591,1.659890413,0.1635406598,0.1279531225,0.997674181,0.0749113207,9.106317171,3.919664832,1.242978897,-4.030820946,7,0.25,25,163.84,-0.9986365438,0.9980697036,0.1327370021,0.4198459478,0.546315869,0.01746928107,0.8403135162
ra,afmv2_84343ccdd8fc,6058,1.0,5.596417665,1,3,0.6339913011,-0.9972004294,0.9996342063,0.06914978201,0.6339912697,0.6339912697,0.5567917907,1.996834636,-0.9819510072,-0.9291295171,0.09662833065,0.9610343516,0.9926288176,1.974579825,-0.1282307964,1.675259405,0.1672825118,0.1299971872,0.9985268597,0.1047365523,9.126603896,3.962163008,1.189406444,-4.074179278,6,0.25,34,120.4705882,-0.9972004294,0.9996342063,0.1427614047,0.4191559636,0.5722892922,0.015625,0.8597130319
ra,afmv2_84343ccdd8fc,6058,1.0,5.596417665,1,4,0.6366529465,-0.9913576841,0.9996561408,0.04524367598,0.6366529449,0.6366529449,0.5605894348,1.991013825,-0.975907231,-0.9291713804,0.05673347786,0.9625647575,0.9922242755,1.968131506,-0.06542122382,1.649235844,0.1642064911,0.1284810304,0.9985697904,0.03077628426,9.136062519,3.89750924,1.257757133,-4.04241789,7,0.25,29,141.2413793,-0.9913576841,0.9996561408,0.1341868117,0.4169380971,0.5473560845,0.0078125,0.852767795
ra,afmv2_84343ccdd8fc,6058,1.0,5.596417665,1,5,0.6181275845,-0.9942800403,0.9997954965,0.1390128614,0.6181275446,0.6181275446,0.541276673,1.994075537,-0.9716415483,-0.8816566527,0.1969112605,0.9723308265,0.9950350285,1.966676577,-0.2287149994,1.736592942,0.1705592742,0.1313946728,0.9976854544,0.177604891,9.153806817,4.027078013,1.294815448,-3.998985952,6,0.25,31,132.1290323,-0.9942800403,0.9997954965,0.1440627874,0.427105757,0.5788540673,0.03493856215,0.8882664798
ra,afmv2_84343ccdd8fc,6058,1.0,5.596417665,1,6,0.6224812269,-0.9966557622,0.9999793172,0.1220528052,0.6224812385,0.6224812385,0.5471395286,1.996635079,-0.9701504296,-0.8805589974,0.1714282483,0.9691695333,0.9958889872,1.966039417,-0.1836220352,1.696269621,0.1621990904,0.1235503443,0.9989606861,0.111423243,9.059606706,3.880333448,1.263891501,-4.025097745,7,0.25,30,136.5333333,-0.9966557622,0.9999793172,0.1361922634,0.400826369,0.5266829972,0.01104854346,0.8856985165
ra,afmv2_84343ccdd8fc,6058,1.0,5.596417665,1,7,0.6382802725,-0.9985377789,0.9985303879,0.05790641408,0.6382802667,0.6382802667,0.5617462713,1.997068167,-0.9851376528,-0.9321151257,0.099165719,0.9478217423,0.9873810738,1.972518727,-0.138294158,1.651766814,0.1724638962,0.1344321611,0.9967448924,0.1458002356,9.158863121,3.986674114,1.264277664,-4.017207707,6,0.25,31,132.1290323,-0.9985377789,0.9985303879,0.1433907558,0.4349158129,0.5662924341,0.02470529422,0.8483778076
ra,afmv2_84343ccdd8fc,6058,1.0,7.900232315,2,0,0.6395691037,-0.9983209968,0.9996498227,0.06365583487,0.6395691502,0.6395691502,0.5609069947,1.997970819,-0.9814435023,-0.9312205404,0.0870898664,0.9732023805,0.9961839229,1.977627425,-0.1021503474,1.669643455,0.1503522535,0.1212701799,0.9974605062,0.1699471028,8.973332526,3.678187643,1.040760606,-4.161310737,8,0.25,24,170.6666667,-0.9983209968,0.9996498227,0.1218708361,0.3839732,0.5294627255,0.0078125,0.8687164321
ra,afmv2_84343ccdd8fc,6058,1.0,7.900232315,2,1,0.6219822764,-0.9970504045,0.9993329644,0.07631524372,0.621982296,0.621982296,0.5406082573,1.996383369,-0.9859723127,-0.9226760924,0.1065311916,0.9579670668,0.9938059306,1.979778243,-0.1490727033,1.740774229,0.1666066751,0.1271715978,0.9976800316,0.17388614,9.133955565,4.024114217,1.306017598,-4.008608064,6,0.25,31,132.1290323,-0.9970504045,0.9993329644,0.142647969,0.4078044761,0.5588538827,0.01746928107,0.8545309215
ra,afmv2_84343ccdd8fc,6058,1.0,7.900232315,2,2,0.6341879964,-0.9967665076,0.9997599721,-0.01522962596,0.6341880341,0.6341880341,0.5566688781,1.99652648,-0.9813760561,-0.9408936769,-0.0281500984,0.9605793625,0.9944537669,1.975829823,0.06495944338,1.675594045,0.1581544751,0.1249563257,0.9986186441,0.09590797412,9.037250229,3.799364013,1.176910991,-4.074958787,7,0.25,30,136.5333333,-0.9967665076,0.9997599721,0.1322153985,0.4031732983,0.550168863,0.015625,0.8230025667
ra,afmv2_84343ccdd8fc,6058,1.0,7.900232315,2,3,0.6321547627,-0.9990483522,0.9992921352,0.1100526893,0.6321547856,0.6321547856,0.5579562364,1.998340487,-0.9732776874,-0.9033072412,0.1516837701,0.9706741124,0.9944488233,1.967726511,-0.1772355341,1.670668665,0.1666845011,0.1306219018,0.9978972285,0.1442309224,9.102057903,4.038369108,1.223595109,-3.992994256,6,0.25,35,117.0285714,-0.9990483522,0.9992921352,0.1403777071,0.4167331207,0.5726825818,0.02816836934,0.8824421346
ra,afmv2_84343ccdd8fc,6058,1.0,7.900232315,2,4,0.6298751235,-0.99822855,0.9990766048,0.09940547391,0.6298751741,0.6298751741,0.5545164026,1.997305155,-0.9759832233,-0.902203232,0.1308899596,0.9676444679,0.9933339071,1.96931713,-0.1563593364,1.676281303,0.1671522441,0.1318863829,0.998926377,0.04057875575,9.188223206,4.100436895,1.407874687,-3.954346281,6,0.25,29,141.2413793,-0.99822855,0.9990766048,0.1391835156,0.4244715182,0.5859464596,0.01104854346,0.8762897194
ra,afmv2_84343ccdd8fc,6058,1.0,7.900232315,2,5,0.6286434531,-0.9965254068,0.9997918606,0.09751583531,0.6286434787,0.6286434787,0.5507524562,1.996317267,-0.9741590261,-0.9210494667,0.1338359639,0.9677072585,0.9909336406,1.965092667,-0.1696741662,1.710266023,0.1749770218,0.1364863243,0.9951708023,0.2202731725,9.166360081,4.034781336,1.281781177,-3.995600243,6,0.25,30,136.5333333,-0.9965254068,0.9997918606,0.1458151178,0.4435487011,0.5893824974,0.01746928107,0.8738594822
ra,afmv2_84343ccdd8fc,6058,1.0,7.900232315,2,6,0.6249575019,-0.9983415008,0.9993294477,0.09428573693,0.6249574945,0.6249574945,0.5498912534,1.997670949,-0.9739469075,-0.9054385006,0.1487287506,0.9559860289,0.9912382984,1.965185206,-0.1685524956,1.678585754,0.1753345447,0.1318303827,0.9982879373,0.1447374781,9.135295521,4.008085953,1.355761528,-3.933654197,6,0.25,31,132.1290323,-0.9983415008,0.9993294477,0.1475753321,0.4312926561,0.5647944899,0.015625,0.863305107
ra,afmv2_84343ccdd8fc,6058,1.0,7.900232315,2,7,0.6189497113,-0.9945264459,0.9998110533,0.08020011513,0.6189497686,0.6189497686,0.5409879912,1.994337499,-0.9757871962,-0.9108033955,0.1186881587,0.9607081264,0.9935509843,1.96933818,-0.1423976976,1.720100468,0.1814640228,0.1348533142,0.9986389878,0.1209007636,9.208114902,4.091719806,1.34448284,-3.979188514,6,0.25,44,93.09090909,-0.9945264459,0.9998110533,0.1545631877,0.4384650303,0.574129464,0.0078125,0.8525564442
ra,afmv2_f8cd660aff48,6058,1.0,-1.315026283,-2,0,0.639242053,-0.9984753132,0.9992719293,0.05833571508,0.6392420348,0.6392420348,0.5637807918,1.997747242,-0.9832093537,-0.9218968391,0.08156750724,0.9655472875,0.9932079881,1.976417342,-0.08073977595,1.646367038,0.1640490877,0.1278561119,0.9946256148,0.2088488774,9.149904721,4.013111066,1.22348754,-4.065537146,7,0.25,30,136.5333333,-0.9984753132,0.9992719293,0.1389098552,0.4089954191,0.5671010239,0.0078125,0.8670499325
ra,afmv2_f8cd660aff48,6058,1.0,-1.315026283,-2,1,0.6155312657,-0.9975885749,0.9995609522,0.1645485995,0.6155312844,0.6155312844,0.5355837156,1.997149527,-0.9728692734,-0.8862751365,0.2546877563,0.9739633679,0.9939075792,1.966776853,-0.3229827952,1.809198585,0.1669259582,0.1296053796,0.9949433753,0.260685446,9.126096522,3.959724353,1.249830281,-4.012476639,6,0.25,37,110.7027027,-0.9975885749,0.9995609522,0.1392337199,0.418211492,0.5582944736,0.03493856215,0.8903457471
ra,afmv2_f8cd660aff48,6058,1.0,-1.315026283,-2,2,0.6281927824,-0.9988847375,0.9998283982,0.1027555782,0.6281927833,0.6281927833,0.5514571224,1.998713136,-0.9843251967,-0.9058342874,0.1426424384,0.9667007357,0.9957292622,1.980054459,-0.1700403927,1.700369982,0.1637677983,0.1283538733,0.9985432486,0.1138241147,9.112172402,3.889503168,1.252580813,-4.044607984,7,0.25,30,136.5333333,-0.9988847375,0.9998283982,0.1356499426,0.413745569,0.5549425823,0.0078125,0.8775056092
ra,afmv2_f8cd660aff48,6058,1.0,-1.315026283,-2,3,0.6278545856,-0.9993433952,0.9996386766,0.04542356408,0.6278545749,0.6278545749,0.5474996865,1.998982072,-0.9891969347,-0.9257692605,0.04621674307,0.9658308893,0.9925772411,1.981774176,-0.04931280296,1.703952667,0.1605024931,0.124091858,0.9974135595,0.0369090184,9.066991642,3.838872726,1.183889058,-4.0712919,7,0.25,22,186.1818182,-0.9993433952,0.9996386766,0.1368284145,0.39547609,0.5481345112,0.01746928107,0.8531819564
ra,afmv2_f8cd660aff48,6058,1.0,-1.315026283,-2,4,0.6242963672,-0.9998893738,0.9992771745,0.1292617748,0.6242963886,0.6242963886,0.5510439759,1.999166548,-0.9777957404,-0.8714695305,0.1637982875,0.9695394605,0.9931863219,1.970982062,-0.1826563823,1.684535029,0.1641079492,0.1266916631,0.9982554048,0.0700943304,9.066392545,3.912448914,1.225486376,-4.023653336,6,0.25,31,132.1290323,-0.9998893738,0.9992771745,0.1383199115,0.4139915921,0.5377563124,0.015625,0.8926381474
ra,afmv2_f8cd660aff48,6058,1.0,-1.315026283,-2,5,0.6267426014,-0.9963364005,0.999856472,-0.0128617223,0.6267426205,0.6267426205,0.5516147702,1.996192873,-0.9773348022,-0.9231981725,-0.0540136341,0.9523355275,0.9933121574,1.97064696,0.0897942596,1.670671204,0.1670676928,0.1271432282,0.9968235653,0.2026169956,9.099106054,4.029783507,1.267545905,-3.992888535,6,0.25,32,128,-0.9963364005,0.999856472,0.1413697674,0.4127805894,0.5605202726,0.02816836934,0.8200153083
ra,afmv2_f8cd660aff48,6058,1.0,-1.315026283,-2,6,0.6422359347,-0.9992334247,0.9979555607,0.09101125959,0.6422359316,0.6422359316,0.5641610827,1.997188985,-0.9889411503,-0.9430215746,0.1390740648,0.9638506085,0.9915458238,1.980486974,-0.1912183561,1.69097242,0.1525710807,0.1231457909,0.9964243489,0.1714429662,8.99800201,3.716653257,1.075103775,-4.144620989,7,0.25,25,163.84,-0.9992334247,0.9979555607,0.1271357941,0.3946453031,0.5505284669,0.01746928107,0.875878575
ra,afmv2_f8cd660aff48,6058,1.0,-1.315026283,-2,7,0.6324016452,-0.9925628304,0.9992820621,0.08646028891,0.6324016662,0.6324016662,0.5594862768,1.991844893,-0.9674299574,-0.9014492363,0.1411198825,0.9629690081,0.9922837543,1.959713712,-0.1344377997,1.643972316,0.1701029561,0.1327757402,0.9978910235,0.1274783893,9.141703912,4.032240869,1.239420395,-4.010845649,6,0.25,28,146.2857143,-0.9925628304,0.9992820621,0.1406493611,0.426130951,0.577396776,0.02470529422,0.8712425163
ra,afmv2_f8cd660aff48,6058,1.0,0.9887883663,-1,0,0.634378612,-0.9979463816,0.999766767,0.02115699192,0.6343786022,0.6343786022,0.5569621989,1.997713149,-0.9851752061,-0.9273485243,0.01340124011,0.9621162295,0.9906062764,1.975781482,0.01148875345,1.665479156,0.1617448848,0.1255431125,0.9985060106,0.07788563238,9.111634302,3.89957977,1.180037639,-4.09406999,7,0.25,26,157.5384615,-0.9979463816,0.999766767,0.1371555966,0.4009611959,0.545884992,0.0078125,0.8489243435
ra,afmv2_f8cd660aff48,6058,1.0,0.9887883663,-1,1,0.6208931208,-0.9981825352,0.9975500107,0.1850368109,0.6208931471,0.6208931471,0.5423671463,1.995732546,-0.9792440742,-0.8962654024,0.2931810617,0.9666691214,0.9905140007,1.969758075,-0.3713497649,1.820813775,0.1623052542,0.1269190038,0.9992397197,0.06536844191,9.077391049,3.849277035,1.188162285,-4.049833419,6,0.25,22,186.1818182,-0.9981825352,0.9975500107,0.1345214295,0.4119065589,0.5435174164,0.01104854346,0.9006558567
ra,afmv2_f8cd660aff48,6058,1.0,0.9887883663,-1,2,0.6197779775,-0.9973727465,0.9989796877,0.04106265596,0.6197780089,0.6197780089,0.5408668864,1.996352434,-0.9869836181,-0.931795764,0.06604927778,0.9626779914,0.9928460461,1.979829664,-0.07560893055,1.723936964,0.1697058232,0.1301281454,0.9989649687,0.046834598,9.132629475,3.976735842,1.287586206,-4.009284034,6,0.25,35,117.0285714,-0.9973727465,0.9989796877,0.1423718176,0.4191758167,0.5741407567,0.0078125,0.829213424
ra,afmv2_f8cd660aff48,6058,1.0,0.9887883663,-1,3,0.6296563745,-0.9983268976,0.9998303652,0.02540508714,0.6296563923,0.6296563923,0.5515588871,1.998157263,-0.9828118742,-0.9319369376,0.01039359299,0.9609723598,0.9960940808,1.978905955,0.009626022564,1.678561692,0.1615078689,0.1275265957,0.9992017978,0.0527823238,9.095656873,3.909388018,1.233304165,-4.062447264,7,0.25,25,163.84,-0.9983268976,0.9998303652,0.1354775932,0.4082170369,0.5651746494,0.0078125,0.8473845787
ra,afmv2_f8cd660aff48,6058,1.0,0.9887883663,-1,4,0.6259535551,-0.9970256686,0.9993414879,0.02384833948,0.6259535616,0.6259535616,0.5494859354,1.996367157,-0.9822669816,-0.9160389096,0.006621099077,0.9628504127,0.9938672191,1.976134201,0.01342621444,1.680886744,0.1698244567,0.1310877579,0.9990321891,0.0993234212,9.181494431,3.982117714,1.285811518,-4.023196468,6,0.25,31,132.1290323,-0.9970256686,0.9993414879,0.1427610012,0.4305813947,0.5649085084,0.0078125,0.8404657097
ra,afmv2_f8cd660aff48,6058,1.0,0.9887883663,-1,5,0.6305895448,-0.9990454912,0.9983589053,0.07665875245,0.6305895505,0.6305895505,0.5520965408,1.997404397,-0.9841908115,-0.929424721,0.1263923943,0.9563335806,0.9885184664,1.972709278,-0.1686545907,1.701115201,0.1702670483,0.1301954613,0.9973208555,0.1262982385,9.147335934,4.04094945,1.309517479,-3.986620141,6,0.25,36,113.7777778,-0.9990454912,0.9983589053,0.1447613589,0.4283292332,0.5686881612,0.01746928107,0.8557517516
ra,afmv2_f8cd660aff48,6058,1.0,0.9887883663,-1,6,0.6440694928,-0.9988799095,0.998929441,0.04382071877,0.644069517,0.644069517,0.5691208831,1.99780935,-0.9794524479,-0.9263150185,0.05423249118,0.9570176959,0.9916947842,1.971147232,-0.06345896892,1.621200834,0.1646847328,0.1279163314,0.998332165,0.09713227358,9.102824066,3.928465902,1.208549175,-4.068043737,7,0.25,31,132.1290323,-0.9988799095,0.998929441,0.138452259,0.4095139133,0.5639313637,0.02209708691,0.8595266609
ra,afmv2_f8cd660aff48,6058,1.0,0.9887883663,-1,7,0.6476491094,-0.9897025228,0.9988719225,0.0824677314,0.6476491096,0.6476491096,0.5758084823,1.988574445,-0.9683671308,-0.9172906429,0.1193356514,0.9671769112,0.9904404801,1.958807611,-0.1212457279,1.604187026,0.1649848636,0.1308456244,0.9962775314,0.1720347027,9.100114215,3.965520544,1.239939599,-4.04196121,6,0.25,25,163.84,-0.9897025228,0.9988719225,0.1360036636,0.4239522575,0.5676684577,0.02470529422,0.8838067267
ra,afmv2_f8cd660aff48,6058,1.0,3.292603016,0,0,0.6298000216,-0.9971427321,0.9996941686,0.07720439205,0.6297999993,0.6297999993,0.5509886374,1.996836901,-0.9787616003,-0.9131517023,0.1057797112,0.9693976343,0.9966549838,1.975416584,-0.1193874865,1.692076517,0.158792133,0.1232271417,0.9960912216,0.2041347502,9.04756223,3.837148051,1.172161573,-4.083098105,7,0.25,30,136.5333333,-0.9971427321,0.9996941686,0.1330807595,0.3946244512,0.518315606,0.01104854346,0.8688009465
ra,afmv2_f8cd660aff48,6058,1.0,3.292603016,0,1,0.6224467158,-0.9991764426,0.9981947541,0.04665091735,0.6224467257,0.6224467257,0.5422766571,1.997371197,-0.9857729208,-0.938835603,0.08521468937,0.9440175772,0.9856984615,1.971471382,-0.1158051715,1.722248743,0.1727741615,0.1332372361,0.9990083537,0.103849314,9.165261712,4.026728645,1.358470869,-3.956097748,6,0.25,37,110.7027027,-0.9991764426,0.9981947541,0.1454216918,0.4289171101,0.6041752599,0.04419417382,0.8309503153
ra,afmv2_f8cd660aff48,6058,1.0,3.292603016,0,2,0.6266117692,-0.9894613624,0.9998925328,0.08016587099,0.6266117739,0.6266117739,0.5525086663,1.989353895,-0.963078897,-0.8866532922,0.08196765929,0.9768270969,0.9967303795,1.959809276,-0.06082848244,1.662205525,0.1652387226,0.1272692757,0.9962754308,0.2063977427,9.141447904,3.915734015,1.220549313,-4.059200421,7,0.25,31,132.1290323,-0.9894613624,0.9998925328,0.1391784696,0.4138607267,0.545705042,0.0078125,0.8788842441
ra,afmv2_f8cd660aff48,6058,1.0,3.292603016,0,3,0.6234002709,-0.9973264337,0.9994254112,0.09421976784,0.6234002821,0.6234002821,0.5463911723,1.996751845,-0.9808332574,-0.917656219,0.1371890828,0.9645516902,0.9939712024,1.97480446,-0.1627126213,1.717736165,0.16981473,0.1306627802,0.998105123,0.1121832524,9.134190114,4.020361435,1.274770938,-3.997371396,6,0.25,36,113.7777778,-0.9973264337,0.9994254112,0.1427842745,0.4260998751,0.5696021266,0.02816836934,0.8658033202
ra,afmv2_f8cd660aff48,6058,1.0,3.292603016,0,4,0.6336501241,-0.9990588427,0.9997060299,0.06142775729,0.6336501562,0.6336501562,0.5526698858,1.998764873,-0.9894350511,-0.9460358888,0.07227882743,0.9684989482,0.9952981007,1.984733152,-0.1056550448,1.720559887,0.1506888828,0.1206132666,0.996835201,0.1408744649,8.991143631,3.711721595,1.135885123,-4.099751857,8,0.25,26,157.5384615,-0.9990588427,0.9997060299,0.1246668894,0.385439263,0.5276604931,0.015625,0.8641163821
ra,afmv2_f8cd660aff48,6058,1.0,3.292603016,0,5,0.6150507331,-0.9998650551,0.9991459846,0.03555073993,0.615050744,0.615050744,0.5364403054,1.99901104,-0.9923418266,-0.9233165175,0.03342326544,0.9596647561,0.99395477,1.986296597,-0.03442111442,1.733108282,0.1603508781,0.1227933257,0.9985536523,0.08696417208,8.994366042,3.795745487,1.151302284,-4.045542302,7,0.25,37,110.7027027,-0.9998650551,0.9991459846,0.1348827614,0.3972169751,0.5353092722,0.015625,0.8296565268
ra,afmv2_f8cd660aff48,6058,1.0,3.292603016,0,6,0.633534193,-0.9959243536,0.9995846152,0.0262852409,0.6335342314,0.6335342314,0.5553634538,1.995508969,-0.9775567132,-0.9182023793,-0.01600934099,0.9750504941,0.9954100209,1.972966734,0.05729551483,1.672323347,0.157610341,0.1251605358,0.9982345014,0.1200785212,9.042932974,3.735579734,1.131584683,-4.114616665,7,0.25,23,178.0869565,-0.9959243536,0.9995846152,0.1310905594,0.4036319026,0.5393209974,0.0078125,0.8655638494
ra,afmv2_f8cd660aff48,6058,1.0,3.292603016,0,7,0.637308538,-0.9956988692,0.9999035001,0.06015730629,0.6373085275,0.6373085275,0.563215848,1.995602369,-0.9810582078,-0.9223240107,0.07112327591,0.9605432272,0.9922920316,1.973350239,-0.07738311204,1.638297633,0.169764734,0.1345982211,0.9967964016,0.2022471512,9.191688247,3.993512958,1.303190449,-4.019368466,6,0.25,27,151.7037037,-0.9956988692,0.9999035001,0.14051629,0.4334197174,0.581855423,0.0078125,0.865349219
ra,afmv2_f8cd660aff48,6058,1.0,5.596417665,1,0,0.6459112167,-0.9987760186,0.9989768267,0.0481716524,0.6459112108,0.6459112108,0.5741498788,1.997752845,-0.9839827567,-0.9224488318,0.04697621427,0.9542570174,0.9902577275,1.974240484,-0.05886990497,1.589934751,0.165425051,0.1319761894,0.9976890746,0.06980367159,9.157905576,3.994220517,1.210456134,-4.062000147,7,0.25,27,151.7037037,-0.9987760186,0.9989768267,0.1342161372,0.4194696217,0.5684117623,0.015625,0.8619289104
ra,afmv2_f8cd660aff48,6058,1.0,5.596417665,1,1,0.6229515672,-0.9988027811,0.9998036623,0.1132466709,0.6229515909,0.6229515909,0.5443533802,1.998606443,-0.9862558806,-0.9196370006,0.1701790243,0.9634175777,0.9935218447,1.979777725,-0.2254528164,1.741722414,0.1656350391,0.1313549559,0.9980218363,0.1897988399,9.11911749,4.058018512,1.3275915,-3.959074952,6,0.25,35,117.0285714,-0.9988027811,0.9998036623,0.1363654708,0.4182682806,0.5668649031,0.01746928107,0.8686292439
ra,afmv2_f8cd660aff48,6058,1.0,5.596417665,1,2,0.6374268532,-0.9987719059,0.9997227788,0.08514320067,0.6374268491,0.6374268491,0.5626141627,1.998494685,-0.9783655304,-0.9093224525,0.1157047674,0.9630503774,0.99239568,1.97076121,-0.132864471,1.643444359,0.162974991,0.1308643685,0.9965986185,0.1183000301,9.149250842,3.987233604,1.186457799,-4.086021211,7,0.25,26,157.5384615,-0.9987719059,0.9997227788,0.1325613472,0.4224225566,0.5628381806,0.0234375,0.8753381968
ra,afmv2_f8cd660aff48,6058,1.0,5.596417665,1,3,0.6165655851,-0.9991335273,0.999696672,0.02108385891,0.6165655982,0.6165655982,0.5370225643,1.998830199,-0.9874945885,-0.9410913467,0.03885485604,0.9530472308,0.9939055276,1.981400116,-0.04841441554,1.74089926,0.1737528805,0.1336194358,0.9989844693,0.0507764002,9.141774308,4.047923894,1.248920294,-3.98396292,6,0.25,38,107.7894737,-0.9991335273,0.999696672,0.1463616279,0.4273224033,0.5992830932,0.01746928107,0.8120805247
ra,afmv2_f8cd660aff48,6058,1.0,5.596417665,1,4,0.6288592219,-0.999004364,0.9990224838,-0.04910143724,0.6288592368,0.6288592368,0.555908047,1.998026848,-0.9847877485,-0.9430899948,-0.08288140595,0.9193162769,0.9864372545,1.971225003,0.09429475937,1.643613798,0.1710173798,0.1330015289,0.9979655122,0.1299323355,9.16542343,4.031370756,1.270101685,-4.022234218,6,0.25,42,97.52380952,-0.999004364,0.9990224838,0.1409976837,0.433169069,0.5793431768,0.0078125,0.7821537443
ra,afmv2_f8cd660aff48,6058,1.0,5.596417665,1,5,0.6398926377,-0.9969282746,0.9994226694,0.1007913971,0.6398926211,0.6398926211,0.5668451388,1.996350944,-0.9780123192,-0.9147878766,0.1624363512,0.9684202701,0.992774744,1.970787063,-0.1732281685,1.648339139,0.1661556923,0.1331011283,0.999184939,0.0777598447,9.1430848,3.933444081,1.250374222,-4.051573186,7,0.25,27,151.7037037,-0.9969282746,0.9994226694,0.1354129131,0.4315739017,0.5742357808,0.01746928107,0.8831392444
ra,afmv2_f8cd660aff48,6058,1.0,5.596417665,1,6,0.647536695,-0.9972459674,0.9975321293,0.01782566477,0.6475366761,0.6475366761,0.5743945847,1.994778097,-0.9835831791,-0.9515305668,0.04690342396,0.9500316232,0.9863506502,1.969933829,-0.04751778706,1.61049274,0.1573681975,0.1239229555,0.9986417101,0.1211269835,9.063188511,3.902881577,1.185459003,-4.097031847,8,0.25,34,120.4705882,-0.9972459674,0.9975321293,0.131497095,0.3997603296,0.5390244938,0.01104854346,0.8403802196
ra,afmv2_f8cd660aff48,6058,1.0,5.596417665,1,7,0.6240772605,-0.9965390563,0.9994331598,0.1819156719,0.6240772695,0.6240772695,0.5460394365,1.995972216,-0.9761764836,-0.8990698963,0.2833742201,0.9766437024,0.9945485562,1.97072504,-0.3541408119,1.802027953,0.1602358705,0.1291086846,0.9968255467,0.1823694001,9.076197077,3.873974475,1.17606941,-4.068575256,7,0.25,35,117.0285714,-0.9965390563,0.9994331598,0.1321792968,0.409973693,0.5675875485,0.01104854346,0.9058022931
ra,afmv2_f8cd660aff48,6058,1.0,7.900232315,2,0,0.627438724,-0.9951357841,0.9996801019,0.1196485551,0.627438692,0.627438692,0.5503942143,1.994815886,-0.977285167,-0.9181103051,0.1760174781,0.9720188975,0.9946784067,1.971963574,-0.2101015426,1.721814125,0.161981591,0.1272595459,0.9986769577,0.078376536,9.107604077,3.986591677,1.23255791,-4.049996638,7,0.25,32,128,-0.9951357841,0.9996801019,0.1346576187,0.4105553269,0.5286691388,0.01104854346,0.8837214096
