variant,split,row_count,descriptor_mse,descriptor_mae,descriptor_rmse,descriptor_r2,descriptor_spearman,prototype_accuracy,prototype_macro_f1,beats_mean_condition_mse
temporal_attention_visual_handcrafted_metadata,val,6,0.5401369333267212,0.5990070700645447,0.7349400882566696,-0.3005552291870117,0.219395182969887,0.5,0.16666666666666666,False
