alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.354934974004827,0.32618706114777074,0.3448732045048573
0.1,0.37826841578372994,0.352169069197482,0.36913364447854313
10.0,0.4125568979851954,0.3919933551646603,0.4053596579980081
100.0,0.6310820830512976,0.6120387134762465,0.6244169037000298
