alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
0.1,0.3101543343957395,0.45672893518957625,0.36145544467358237
1.0,0.36243186759078017,0.4126388732285149,0.3800043195639873
10.0,0.43068104707545535,0.4667307010211926,0.4432984259564634
100.0,0.6125654677636658,0.685736740641368,0.6381754132708616
